2023-07-30 20:11:18,5.80%,74.02°C
2023-07-30 20:11:19,4.90%,73.90°C
2023-07-30 20:11:21,5.00%,73.79°C
2023-07-30 20:11:22,5.80%,73.68°C
2023-07-30 20:11:23,4.20%,73.50°C
2023-07-30 20:11:24,8.90%,73.40°C
2023-07-30 20:11:25,5.80%,73.21°C
2023-07-30 20:11:26,7.30%,73.11°C
2023-07-30 20:11:27,4.20%,73.02°C
2023-07-30 20:11:29,10.30%,72.93°C
2023-07-30 20:11:30,5.70%,72.85°C
2023-07-30 20:11:31,4.90%,72.76°C
2023-07-30 20:11:32,15.70%,72.73°C
2023-07-30 20:11:33,0.00%,74.92°C
2023-07-30 20:11:34,12.30%,75.62°C
2023-07-30 20:11:36,5.90%,75.76°C
2023-07-30 20:11:37,3.30%,75.72°C
2023-07-30 20:11:38,3.20%,75.43°C
2023-07-30 20:11:39,4.80%,75.29°C
2023-07-30 20:11:40,2.50%,75.00°C
2023-07-30 20:11:41,1.60%,74.83°C
2023-07-30 20:11:43,1.60%,74.69°C
2023-07-30 20:11:44,0.00%,74.55°C
2023-07-30 20:11:45,1.70%,74.39°C
2023-07-30 20:11:46,2.40%,74.22°C
2023-07-30 20:11:47,0.00%,73.92°C
2023-07-30 20:11:48,1.60%,73.75°C
2023-07-30 20:11:49,34.20%,74.08°C
2023-07-30 20:11:51,7.10%,74.20°C
2023-07-30 20:11:52,4.20%,74.09°C
2023-07-30 20:11:53,12.30%,74.01°C
2023-07-30 20:11:54,3.40%,73.97°C
2023-07-30 20:11:55,12.30%,74.20°C
2023-07-30 20:11:56,18.70%,75.70°C
2023-07-30 20:11:58,18.20%,76.82°C
2023-07-30 20:11:59,18.20%,77.36°C
2023-07-30 20:12:00,9.10%,77.07°C
2023-07-30 20:12:01,14.80%,76.89°C
2023-07-30 20:12:02,11.00%,76.72°C
2023-07-30 20:12:03,8.80%,76.65°C
2023-07-30 20:12:05,20.70%,76.70°C
2023-07-30 20:12:06,20.70%,76.65°C
2023-07-30 20:12:07,7.40%,77.00°C
2023-07-30 20:12:08,10.90%,77.68°C
2023-07-30 20:12:09,7.20%,78.81°C
2023-07-30 20:12:10,22.00%,79.94°C
2023-07-30 20:12:12,23.00%,80.10°C
2023-07-30 20:12:13,5.60%,81.39°C
2023-07-30 20:12:14,15.90%,81.19°C
2023-07-30 20:12:15,10.90%,81.01°C
2023-07-30 20:12:16,12.60%,80.65°C
2023-07-30 20:13:56,4.80%,77.47°C
2023-07-30 20:13:58,10.50%,77.14°C
2023-07-30 20:13:59,0.80%,76.98°C
2023-07-30 20:14:00,2.40%,76.78°C
2023-07-30 20:14:01,4.00%,76.55°C
2023-07-30 20:14:02,1.60%,76.13°C
2023-07-30 20:14:03,2.50%,75.89°C
2023-07-30 20:14:05,1.60%,75.67°C
2023-07-30 20:14:06,1.60%,75.45°C
2023-07-30 20:14:07,2.40%,75.23°C
2023-07-30 20:14:08,4.00%,75.02°C
2023-07-30 20:14:09,4.10%,74.60°C
2023-07-30 20:14:10,1.60%,74.38°C
2023-07-30 20:14:11,2.50%,74.16°C
2023-07-30 20:14:13,2.50%,73.98°C
2023-07-30 20:14:14,2.40%,73.78°C
2023-07-30 20:14:15,2.40%,73.57°C
2023-07-30 20:14:16,6.70%,73.37°C
2023-07-30 20:14:17,0.00%,73.03°C
2023-07-30 20:14:18,1.70%,72.83°C
2023-07-30 20:14:20,3.30%,72.62°C
2023-07-30 20:14:21,0.00%,72.42°C
2023-07-30 20:14:22,1.60%,72.23°C
2023-07-30 20:14:23,1.70%,72.03°C
2023-07-30 20:14:24,3.10%,71.66°C
2023-07-30 20:14:25,2.40%,71.48°C
2023-07-30 20:14:27,2.40%,71.30°C
2023-07-30 20:14:28,0.80%,71.13°C
2023-07-30 20:14:29,5.80%,71.05°C
2023-07-30 20:14:30,0.80%,70.93°C
2023-07-30 20:14:31,2.60%,70.81°C
2023-07-30 20:14:32,2.40%,70.47°C
2023-07-30 20:14:33,0.00%,70.30°C
2023-07-30 20:14:35,16.90%,70.12°C
2023-07-30 20:14:36,1.70%,69.89°C
2023-07-30 20:14:37,2.50%,69.73°C
2023-07-30 20:14:38,5.70%,69.57°C
2023-07-30 20:14:39,1.60%,69.27°C
2023-07-30 20:14:40,1.70%,69.11°C
2023-07-30 20:14:42,0.80%,68.96°C
2023-07-30 20:14:43,1.60%,68.82°C
2023-07-30 20:14:44,0.00%,68.67°C
2023-07-30 20:14:45,1.60%,68.53°C
2023-07-30 20:14:46,3.90%,68.33°C
2023-07-30 20:14:47,0.80%,68.10°C
2023-07-30 20:14:48,0.80%,67.97°C
2023-07-30 20:14:50,0.80%,67.83°C
2023-07-30 20:14:51,1.70%,67.75°C
2023-07-30 20:14:52,0.80%,67.62°C
2023-07-30 20:14:53,1.60%,67.50°C
2023-07-30 20:14:54,3.10%,67.25°C
2023-07-30 20:14:55,3.30%,67.05°C
2023-07-30 20:14:57,2.50%,66.92°C
2023-07-30 20:14:58,2.40%,66.82°C
2023-07-30 20:14:59,4.70%,66.70°C
2023-07-30 20:15:00,1.70%,66.59°C
2023-07-30 20:15:01,3.40%,66.48°C
2023-07-30 20:15:02,2.40%,66.25°C
2023-07-30 20:15:03,1.60%,66.14°C
2023-07-30 20:15:05,0.80%,66.02°C
2023-07-30 20:15:06,2.40%,65.86°C
2023-07-30 20:15:07,1.60%,65.75°C
2023-07-30 20:15:08,3.20%,65.64°C
2023-07-30 20:15:09,2.50%,65.45°C
2023-07-30 20:15:10,3.30%,65.33°C
2023-07-30 20:15:11,1.60%,65.21°C
2023-07-30 20:15:13,3.10%,65.10°C
2023-07-30 20:15:14,1.60%,65.00°C
2023-07-30 20:15:15,0.80%,64.89°C
2023-07-30 20:15:16,1.50%,64.73°C
2023-07-30 20:15:17,0.80%,64.57°C
2023-07-30 20:15:18,1.70%,64.47°C
2023-07-30 20:15:20,0.80%,64.37°C
2023-07-30 20:15:21,4.10%,64.29°C
2023-07-30 20:15:22,1.60%,64.20°C
2023-07-30 20:15:23,0.00%,64.11°C
2023-07-30 20:15:24,2.40%,63.93°C
2023-07-30 20:15:25,3.20%,63.78°C
2023-07-30 20:15:26,1.60%,63.68°C
2023-07-30 20:15:28,38.70%,63.61°C
2023-07-30 20:15:29,1.60%,63.58°C
2023-07-30 20:15:30,2.50%,63.51°C
2023-07-30 20:15:31,4.00%,63.44°C
2023-07-30 20:15:32,0.00%,63.30°C
2023-07-30 20:15:33,1.60%,63.22°C
2023-07-30 20:15:35,1.60%,63.23°C
2023-07-30 20:15:36,1.60%,63.13°C
2023-07-30 20:15:37,6.30%,63.08°C
2023-07-30 20:15:38,4.00%,63.02°C
2023-07-30 20:15:39,2.50%,62.92°C
2023-07-30 20:15:40,2.40%,62.85°C
2023-07-30 20:15:42,2.30%,62.78°C
2023-07-30 20:15:43,5.60%,62.72°C
2023-07-30 20:18:04,2.40%,70.33°C
2023-07-30 20:18:05,6.70%,70.52°C
2023-07-30 20:18:06,2.50%,70.32°C
